transaction_id,amount,hour,device_type,location,account_age_days,transaction_frequency,failed_attempts,distance_from_last_transaction,previous_transaction_amount,new_device,location_changed,night_transaction,amount_ratio,is_fraud
TXN108721,1328.76,17,Desktop,Bangalore,1628,7,0,0.41,864.57,1,0,0,1.5351271416523216,0
TXN108722,1447.39,19,Mobile,Delhi,1089,12,0,8.26,1052.43,0,1,0,1.3739783374310586,0
TXN108723,1510.49,1,Mobile,Hyderabad,2006,8,2,3.43,1087.47,0,0,1,1.3877185407039239,1
TXN108724,954.96,8,Mobile,Chennai,501,12,1,42.1,710.44,0,0,0,1.3422916900933317,0
TXN108725,751.88,8,Mobile,Hyderabad,2934,5,0,16.91,786.54,1,1,0,0.9547197602661452,1
TXN108726,25790.75,11,Mobile,Kolkata,2356,16,1,11.01,404.17,0,1,0,63.654145173630816,1
TXN108727,2715.65,12,Mobile,Kolkata,467,9,2,21.44,597.39,0,0,0,4.538261000350942,0
TXN108728,1657.64,15,Mobile,Hyderabad,1628,3,0,4.45,1509.44,1,0,0,1.0974550462116999,0
TXN108729,868.52,12,Desktop,Bangalore,62,8,0,6.81,858.98,0,0,0,1.009930463499151,0
TXN108730,698.39,22,Mobile,Pune,716,11,0,6.2,884.59,0,0,0,0.788615499271672,0
TXN108731,962.18,13,Desktop,Hyderabad,1584,18,0,18.49,232.91,0,0,0,4.113462442819888,0
TXN108732,1469.72,6,Desktop,Hyderabad,959,10,0,14.18,775.85,0,0,0,1.891896762566776,0
TXN108733,167.26,1,Mobile,Pune,2868,1,1,14.77,365.99,0,0,1,0.45576173737704023,0
TXN108734,228.29,11,Mobile,Bangalore,2187,15,0,68.15,1111.87,0,0,0,0.2051362692857207,0
TXN108735,580.05,23,Mobile,Bangalore,1527,23,0,3.71,354.66,1,0,1,1.6309115447337341,1
TXN108736,1349.03,16,Mobile,Kolkata,2081,10,1,4.97,490.29,0,0,0,2.745893464145413,0
TXN108737,863.27,23,Desktop,Delhi,1150,12,0,17.21,7215.66,0,0,1,0.11962181951207346,0
TXN108738,4808.41,4,Mobile,Delhi,2536,21,0,14.27,1066.2,0,0,1,4.505631559220389,1
TXN108739,249.04,19,Mobile,Hyderabad,2173,28,1,12.07,2245.54,0,0,0,0.11085491466877954,0
TXN108740,517.32,9,Mobile,Hyderabad,722,23,1,11.77,576.35,0,0,0,0.8960249415432581,0
TXN108741,5014.51,17,Desktop,Pune,1165,19,1,19.48,1135.25,0,0,0,4.413210121012101,0
TXN108742,1250.28,2,Mobile,Mumbai,1526,3,0,31.07,1567.39,0,0,1,0.7971741722403228,1
TXN108743,2656.71,12,Tablet,Chennai,1686,29,1,9.55,295.39,0,0,0,8.96356152366814,0
TXN108744,8529.17,12,Mobile,Mumbai,947,1,0,14.03,488.59,0,0,0,17.421046181498806,1
TXN108745,547.96,9,Mobile,Mumbai,447,3,0,26.38,911.27,0,0,0,0.6006555076896095,0
TXN108746,992.96,1,Desktop,Hyderabad,446,1,0,11.12,755.08,0,0,1,1.3133001798751454,0
TXN108747,835.12,15,Mobile,Bangalore,2614,4,2,5.25,1619.13,0,1,0,0.5154648083795744,1
TXN108748,155.31,3,Desktop,Bangalore,1579,26,2,3.7,386.55,0,1,1,0.4007482905431557,0
TXN108749,804.0,18,Mobile,Chennai,335,21,0,1.44,4530.72,0,0,0,0.1774160804286231,0
TXN108750,2646.68,4,Desktop,Bangalore,1083,10,2,24.13,975.56,1,0,1,2.710207258130581,0
TXN108751,1882.94,6,Tablet,Hyderabad,1523,15,1,6.4,507.31,1,1,0,3.704314296393933,1
TXN108752,2036.69,8,Mobile,Pune,2416,9,0,15.3,747.54,0,0,0,2.720883319528683,0
TXN108753,753.32,4,Mobile,Bangalore,1825,14,0,20.59,981.52,0,0,1,0.766722305907259,0
TXN108754,569.01,7,Mobile,Pune,101,17,0,25.42,1055.15,0,0,0,0.5387586990484305,0
TXN108755,3902.04,1,Tablet,Delhi,1866,24,0,0.83,462.28,0,0,1,8.4226385771024,0
TXN108756,666.93,21,Mobile,Kolkata,1309,20,0,6.39,383.17,0,0,0,1.736028320795481,0
TXN108757,1471.57,23,Tablet,Chennai,2564,20,2,6.62,476.07,0,0,1,3.084599744272329,0
TXN108758,1291.21,19,Mobile,Kolkata,2919,1,0,12.46,2653.08,0,0,0,0.48650003014227156,0
TXN108759,4730.17,19,Tablet,Bangalore,569,12,1,13.01,581.76,0,0,0,8.116840551856683,0
TXN108760,2896.95,6,Mobile,Bangalore,1747,24,0,5.18,535.6,0,0,0,5.3987141259783815,0
TXN108761,300.29,3,Mobile,Delhi,882,21,1,3.88,598.91,0,0,1,0.5005584170958978,0
TXN108762,334.44,20,Mobile,Kolkata,1886,19,0,36.28,987.2,0,1,0,0.3384335154826958,0
TXN108763,1956.49,14,Desktop,Mumbai,792,5,0,13.78,443.7,0,0,0,4.3995727456712395,0
TXN108764,1028.3,17,Mobile,Hyderabad,962,23,0,3.21,225.0,0,0,0,4.55,0
TXN108765,695.64,1,Tablet,Bangalore,1235,16,1,12.6,1324.68,1,1,1,0.5247420191901514,0
TXN108766,3027.91,13,Tablet,Kolkata,1407,9,0,33.66,515.3,0,0,0,5.864632965330235,0
TXN108767,1322.74,9,Desktop,Pune,2984,14,0,7.73,1749.31,1,0,0,0.7557175586039044,1
TXN108768,1155.7,4,Mobile,Delhi,1540,27,2,3.93,4693.06,0,0,1,0.24620477795341345,1
TXN108769,2391.86,11,Mobile,Delhi,2283,9,1,28.72,352.55,0,0,0,6.765266581813039,0
TXN108770,753.62,9,Mobile,Mumbai,281,14,2,0.56,418.13,0,0,0,1.798057881802782,0
TXN108771,5263.33,17,Desktop,Kolkata,2526,29,1,16.87,953.05,0,0,0,5.51682825847702,0
TXN108772,498.67,5,Mobile,Pune,892,14,0,24.87,621.29,0,0,1,0.8013466390268204,0
TXN108773,2115.25,21,Mobile,Pune,201,7,1,12.36,2282.71,0,0,0,0.9262340664970596,0
TXN108774,4600.1,11,Mobile,Bangalore,2760,9,0,0.52,646.2,0,1,0,7.107694684796044,1
TXN108775,276.64,23,Desktop,Mumbai,270,12,0,36.4,430.99,0,0,1,0.6403851941017152,1
TXN108776,777.95,0,Mobile,Chennai,366,9,0,24.37,335.82,0,1,1,2.3096906359479843,0
TXN108777,3436.5,6,Desktop,Delhi,783,29,0,0.77,353.69,0,0,0,9.688742281992726,0
TXN108778,3488.56,11,Mobile,Hyderabad,109,14,0,11.73,1302.95,0,1,0,2.6753786571570997,0
TXN108779,923.81,6,Mobile,Delhi,2846,28,0,7.81,150.79,0,0,0,6.086105804071415,1
TXN108780,526.01,8,Tablet,Mumbai,2619,19,1,57.81,1181.27,0,0,0,0.44491529007756264,0
TXN108781,2852.46,19,Mobile,Hyderabad,2200,21,0,12.67,752.29,0,0,0,3.786669144685314,0
TXN108782,3581.54,14,Tablet,Kolkata,2781,2,0,2.6,748.81,0,0,0,4.776596737840253,0
TXN108783,342.18,22,Mobile,Hyderabad,1986,10,1,0.02,1297.49,0,0,0,0.2635214749439734,0
TXN108784,329.01,11,Mobile,Delhi,436,15,0,15.72,663.05,0,1,0,0.495459679241021,1
TXN108785,1373.69,12,Mobile,Hyderabad,1922,16,1,6.6,355.12,0,0,0,3.8573795349882065,0
TXN108786,2057.73,21,Tablet,Kolkata,1721,15,1,7.43,156.99,0,0,0,13.02443192607127,0
TXN108787,813.16,3,Tablet,Bangalore,2551,5,1,37.03,538.22,0,0,1,1.508030117577241,0
TXN108788,2163.09,9,Mobile,Delhi,629,23,0,6.45,466.31,0,0,0,4.628811709571805,0
TXN108789,539.08,23,Mobile,Mumbai,892,5,0,15.58,944.14,0,0,1,0.5703705271176758,0
TXN108790,132.33,2,Desktop,Chennai,2806,24,0,13.46,1436.29,0,0,1,0.0920691022688532,0
TXN108791,717.73,23,Desktop,Mumbai,208,26,1,7.51,932.32,0,0,1,0.7690074143916341,0
TXN108792,1168.21,4,Desktop,Bangalore,159,2,0,17.71,646.64,1,1,1,1.803795318386758,1
TXN108793,832.27,3,Desktop,Chennai,1306,22,1,20.76,1782.28,0,0,1,0.46670741554887624,0
TXN108794,344.26,18,Mobile,Chennai,1124,10,0,6.24,389.76,0,0,0,0.8810011260108507,0
TXN108795,178.46,14,Mobile,Pune,1140,29,0,5.27,154.6,0,1,0,1.1469151670951159,0
TXN108796,655.84,22,Desktop,Mumbai,890,22,0,7.22,709.41,0,0,0,0.9231852029109952,0
TXN108797,2690.97,6,Mobile,Kolkata,442,4,2,6.95,672.1,0,0,0,3.9978755014113796,0
TXN108798,3851.42,21,Desktop,Delhi,956,1,0,5.47,311.35,0,1,0,12.330462622058587,0
TXN108799,3596.49,2,Tablet,Delhi,1935,22,0,72.1,470.46,0,0,1,7.62840962117677,0
TXN108800,484.97,15,Desktop,Chennai,2783,25,0,8.76,675.97,0,0,0,0.71638329615788,0
TXN108801,345.95,14,Mobile,Mumbai,976,12,1,0.12,831.39,0,0,0,0.41561047105323223,0
TXN108802,1801.97,17,Mobile,Mumbai,364,1,0,23.03,262.86,0,0,0,6.829265519593724,0
TXN108803,2069.58,2,Mobile,Delhi,2074,22,0,5.37,498.58,0,0,1,4.142639817446655,0
TXN108804,1636.26,13,Mobile,Pune,1581,28,0,10.31,222.38,0,0,0,7.325006715014773,0
TXN108805,146.34,0,Tablet,Bangalore,2085,20,0,24.84,921.78,0,0,1,0.15858601183380655,0
TXN108806,460.87,6,Mobile,Delhi,238,9,1,13.12,858.58,0,1,0,0.5361571930477675,0
TXN108807,1064.55,1,Desktop,Delhi,2262,9,2,25.0,646.37,0,0,1,1.6444228184809304,0
TXN108808,1785.08,9,Mobile,Bangalore,1810,16,0,55.16,643.5,0,0,0,2.7697129557796742,0
TXN108809,2362.1,23,Mobile,Delhi,235,23,0,0.9,2109.99,0,0,1,1.1189536662892767,0
TXN108810,1266.81,15,Mobile,Chennai,2674,1,0,1.83,237.93,0,1,0,5.302013141924412,0
TXN108811,1526.58,11,Mobile,Chennai,1487,19,1,9.42,1362.67,1,0,0,1.1194643865451317,0
TXN108812,1193.76,17,Mobile,Chennai,312,1,1,2.92,4626.5,0,1,0,0.2579708265802269,1
TXN108813,2176.82,5,Desktop,Pune,1725,5,0,17.73,418.97,0,0,1,5.1832749958330355,0
TXN108814,1499.47,16,Desktop,Kolkata,1517,23,0,69.46,472.28,1,0,0,3.1682513522650444,1
TXN108815,1171.15,7,Mobile,Chennai,953,21,0,25.03,1403.18,0,0,0,0.8340454927430957,0
TXN108816,838.51,20,Mobile,Pune,1945,19,1,25.29,554.1,0,0,0,1.5105566564582957,0
TXN108817,1189.5,8,Desktop,Chennai,2307,21,0,6.31,2199.89,0,0,0,0.5404631762605129,0
TXN108818,1780.4,18,Desktop,Mumbai,2196,9,0,17.69,241.1,0,0,0,7.35398595621644,0
TXN108819,1432.93,1,Mobile,Mumbai,2362,19,1,19.69,289.04,0,0,1,4.940456488760171,1
TXN108820,1604.92,6,Mobile,Bangalore,1998,14,0,46.73,1600.57,1,1,0,1.0020916975218068,1
TXN108821,4199.5,10,Mobile,Pune,784,26,0,22.94,1572.46,0,0,0,2.668958855007436,0
TXN108822,1429.62,22,Mobile,Hyderabad,2458,22,2,23.64,323.24,0,0,0,4.409141376757956,0
TXN108823,573.07,12,Mobile,Chennai,2196,18,0,2.44,300.66,0,0,0,1.8997215408075316,0
TXN108824,2653.43,9,Mobile,Hyderabad,565,4,1,22.21,1516.21,0,0,0,1.748887761087786,0
TXN108825,279.72,14,Tablet,Kolkata,370,23,0,41.77,411.58,0,1,0,0.6779776043434002,1
TXN108826,371.89,20,Mobile,Hyderabad,2756,25,2,6.4,383.85,0,0,0,0.966324542029362,0
TXN108827,1534.33,6,Desktop,Kolkata,933,4,1,1.14,1109.95,1,1,0,1.3810972591025696,0
TXN108828,1837.93,5,Mobile,Chennai,1520,16,1,7.36,1409.44,0,1,1,1.3030898159439608,1
TXN108829,315.75,11,Tablet,Delhi,176,26,0,6.8,575.86,0,0,0,0.5473598446763512,0
TXN108830,747.84,2,Desktop,Bangalore,457,13,1,2.22,228.51,0,1,1,3.2584201124134027,0
TXN108831,598.19,15,Desktop,Pune,1335,3,0,9.48,109.2,0,0,0,5.428221415607986,0
TXN108832,674.06,19,Mobile,Kolkata,2359,23,1,34.95,318.95,0,0,0,2.1067666822941082,0
TXN108833,2817.48,8,Desktop,Kolkata,2169,18,0,44.04,585.96,0,0,0,4.800122665939758,0
TXN108834,2222.76,9,Mobile,Hyderabad,447,4,2,35.6,369.15,0,0,0,6.005024989868973,1
TXN108835,1075.86,12,Mobile,Delhi,1226,5,0,57.11,473.9,0,0,0,2.2654453569172457,0
TXN108836,635.26,7,Tablet,Delhi,322,19,1,52.71,983.63,0,0,0,0.6451763606633963,1
TXN108837,284.39,5,Desktop,Chennai,1654,14,1,4.02,1122.24,1,0,1,0.2531872084327481,0
TXN108838,4537.74,2,Mobile,Bangalore,2803,21,1,0.88,770.97,0,0,1,5.8781299791442665,1
TXN108839,1982.5,11,Desktop,Kolkata,1916,18,0,3.34,674.44,1,0,0,2.9351237711713845,0
TXN108840,540.95,8,Mobile,Chennai,2339,24,0,11.86,1381.44,0,0,0,0.3913008882844825,0
TXN108841,2252.06,8,Mobile,Bangalore,700,29,1,38.07,1103.12,0,0,0,2.039687715103431,0
TXN108842,1022.27,10,Mobile,Chennai,1630,16,1,14.58,773.64,1,0,0,1.3196710730145615,1
TXN108843,822.95,5,Mobile,Bangalore,133,5,1,46.01,1761.19,0,0,1,0.4670041255483234,0
TXN108844,1694.62,1,Mobile,Mumbai,934,8,1,1.41,330.97,0,0,1,5.104738379974093,0
TXN108845,522.44,6,Mobile,Delhi,2073,28,0,54.69,1458.77,0,0,0,0.35789199668440924,1
TXN108846,777.62,8,Tablet,Pune,946,29,0,42.83,618.71,0,0,0,1.2548127349889464,0
TXN108847,1238.26,18,Tablet,Delhi,1287,19,1,22.63,883.31,0,0,0,1.4002555664868654,0
TXN108848,665.51,17,Mobile,Delhi,608,18,0,4.73,352.03,0,0,0,1.8851372404611508,0
TXN108849,2141.12,11,Mobile,Bangalore,2114,25,1,56.0,164.19,0,0,0,12.961559416429566,0
TXN108850,7108.64,20,Mobile,Delhi,1898,5,1,4.91,379.45,0,0,0,18.684820607175716,0
TXN108851,515.79,10,Desktop,Mumbai,590,14,1,57.97,382.99,1,0,0,1.3432381051589883,1
TXN108852,207.45,9,Desktop,Mumbai,694,24,1,54.75,295.6,0,0,0,0.6994268374915711,0
TXN108853,148.16,22,Mobile,Kolkata,167,10,0,33.31,579.31,0,1,0,0.2553118160982923,0
TXN108854,943.44,2,Desktop,Hyderabad,1151,5,0,43.74,1010.78,1,0,1,0.9324556721816997,0
TXN108855,565.01,11,Desktop,Delhi,2282,13,1,15.66,596.27,0,0,0,0.9459875768078089,0
TXN108856,1350.0,3,Mobile,Chennai,2264,22,0,24.94,870.08,0,0,1,1.5498002479680395,1
TXN108857,1252.13,9,Mobile,Kolkata,270,12,1,0.44,761.01,0,1,0,1.643193658875868,0
TXN108858,220.7,1,Mobile,Chennai,852,18,1,0.37,174.19,0,0,1,1.2597751013185683,0
TXN108859,178.59,11,Mobile,Chennai,2279,11,0,54.32,1040.94,0,0,0,0.17140142426627253,0
TXN108860,1474.29,10,Mobile,Pune,1023,1,0,6.48,1274.8,0,0,0,1.1555808120395046,0
TXN108861,1255.68,13,Mobile,Mumbai,2044,29,1,34.41,4295.88,0,0,0,0.29223064176798047,0
TXN108862,716.36,14,Mobile,Hyderabad,2064,2,1,10.25,388.24,1,0,0,1.8404069468708253,1
TXN108863,209.11,13,Mobile,Pune,2851,2,0,33.72,861.74,1,0,0,0.24237893223914506,0
TXN108864,1757.05,11,Mobile,Hyderabad,2986,13,2,2.72,1083.28,0,1,0,1.6204762607444572,0
TXN108865,3912.37,1,Tablet,Mumbai,2501,9,1,3.73,522.66,0,0,1,7.471202688767521,0
TXN108866,1448.06,22,Desktop,Hyderabad,2520,23,1,20.92,2222.71,0,0,0,0.6511910276070171,0
TXN108867,469.9,1,Desktop,Chennai,2858,16,0,0.0,465.71,0,0,1,1.0068350795997514,0
TXN108868,1146.6,0,Desktop,Chennai,1867,21,0,8.78,289.77,0,0,1,3.943322901262166,0
TXN108869,279.75,19,Mobile,Mumbai,2942,16,0,1.73,309.11,1,0,0,0.9020992551030279,0
TXN108870,3158.84,14,Mobile,Chennai,258,9,0,6.07,247.78,1,0,0,12.697322935927327,0
TXN108871,1190.16,21,Mobile,Bangalore,157,24,1,35.6,271.98,1,0,0,4.359879844677265,0
TXN108872,187.14,9,Mobile,Kolkata,1716,26,0,53.48,1026.07,1,0,0,0.1822076392066753,1
TXN108873,811.86,19,Mobile,Chennai,178,7,1,11.38,806.79,0,0,0,1.0050384382079502,0
TXN108874,1742.89,0,Mobile,Delhi,2044,21,0,34.38,816.57,0,0,1,2.131792996318358,0
TXN108875,786.0,0,Desktop,Mumbai,1084,8,0,0.31,404.57,0,0,1,1.9380131666543383,1
TXN108876,832.23,0,Mobile,Mumbai,1905,10,1,29.56,468.78,0,0,1,1.7715313551023886,0
TXN108877,322.34,22,Mobile,Hyderabad,2304,21,0,68.74,624.5,0,1,0,0.5153317346123101,0
TXN108878,1932.44,10,Tablet,Hyderabad,1759,13,0,22.73,1547.57,0,0,0,1.2478867600431367,0
TXN108879,573.37,11,Mobile,Kolkata,2933,11,0,28.29,1175.09,0,0,0,0.4875222134360466,1
TXN108880,126.92,14,Mobile,Hyderabad,412,28,0,33.84,733.26,0,0,0,0.1728543022907417,0
TXN108881,756.53,13,Mobile,Delhi,2408,21,0,9.02,800.15,0,0,0,0.944305061474131,0
TXN108882,2925.29,22,Mobile,Chennai,1505,14,0,2.12,2922.13,0,0,0,1.000738933950936,0
TXN108883,744.77,0,Mobile,Mumbai,439,5,0,11.24,288.85,0,0,1,2.5695014662756597,0
TXN108884,6235.32,0,Mobile,Chennai,683,18,0,0.76,988.69,0,1,1,6.300275843951136,1
TXN108885,1684.07,5,Mobile,Hyderabad,1563,16,1,22.67,1466.79,0,0,1,1.1473507790624,0
TXN108886,1538.8,23,Desktop,Mumbai,1035,25,0,40.23,215.74,0,0,1,7.099750853557257,1
TXN108887,964.49,22,Desktop,Hyderabad,2311,26,1,41.11,671.92,0,1,0,1.433290732925162,0
TXN108888,1024.25,21,Mobile,Pune,2177,6,0,38.53,323.44,1,0,0,3.1569781777832575,0
TXN108889,842.67,2,Mobile,Delhi,1206,12,2,9.0,560.52,0,0,1,1.500694543382248,0
TXN108890,810.56,13,Desktop,Mumbai,1412,13,2,18.77,1252.93,0,0,0,0.6464156691362356,0
TXN108891,1864.72,22,Desktop,Hyderabad,2407,2,0,9.75,781.2,1,0,0,2.383942725645615,0
TXN108892,430.16,5,Mobile,Hyderabad,2560,17,0,0.43,1433.3,0,0,1,0.29990936345255526,0
TXN108893,373.94,7,Mobile,Kolkata,1889,20,1,8.59,1479.92,0,0,0,0.25250519947059935,0
TXN108894,356.67,19,Mobile,Pune,1166,20,0,50.66,479.53,0,0,0,0.7422429400869873,0
TXN108895,8481.6,14,Mobile,Hyderabad,2459,21,0,13.78,756.25,0,0,0,11.200528227137669,0
TXN108896,1863.74,16,Mobile,Kolkata,72,4,1,24.1,1052.96,0,0,0,1.7683213784204335,0
TXN108897,1486.96,22,Tablet,Delhi,418,1,0,33.68,307.17,0,0,0,4.825128987247298,0
TXN108898,380.88,8,Desktop,Chennai,1402,18,0,1.45,2416.04,1,1,0,0.15758117366696456,0
TXN108899,2045.39,15,Desktop,Chennai,139,12,2,8.94,1178.07,0,0,0,1.734748573027895,0
TXN108900,975.97,0,Mobile,Chennai,957,6,0,79.58,1750.05,0,1,1,0.5573627252220097,1
TXN108901,1358.54,15,Mobile,Delhi,883,11,0,0.43,1435.69,0,0,0,0.9456041317194384,0
TXN108902,412.97,18,Mobile,Pune,1866,26,4,88.97,792.21,0,0,0,0.5206313586565979,0
TXN108903,1287.26,22,Mobile,Chennai,456,9,0,30.95,628.18,1,0,0,2.045932801424076,1
TXN108904,717.78,8,Mobile,Chennai,393,8,0,2.38,1199.76,1,0,0,0.5977714114394217,0
TXN108905,509.99,16,Mobile,Delhi,100,23,1,15.13,1946.39,0,1,0,0.2618838548005279,0
TXN108906,2284.97,5,Mobile,Kolkata,1022,23,1,56.57,683.96,0,1,1,3.3359174258350848,0
TXN108907,235.64,13,Desktop,Mumbai,1971,17,0,31.45,581.81,0,0,0,0.40431701583706525,0
TXN108908,1929.04,17,Mobile,Hyderabad,2630,5,1,30.55,764.32,0,0,0,2.520566560393038,0
TXN108909,2174.35,20,Mobile,Hyderabad,1240,4,0,26.68,1790.16,0,0,0,1.2139339869135084,0
TXN108910,455.03,13,Desktop,Delhi,569,5,0,0.85,393.54,0,0,0,1.153317787803518,0
TXN108911,482.83,22,Desktop,Chennai,2896,28,1,18.37,851.61,1,1,0,0.5662964309590551,0
TXN108912,877.41,6,Mobile,Pune,1827,15,0,7.26,368.38,1,0,0,2.3753587091883697,0
TXN108913,1453.95,9,Mobile,Bangalore,1360,6,0,4.3,3127.39,0,0,0,0.464759828538002,0
TXN108914,941.19,15,Desktop,Chennai,1943,22,1,9.43,687.96,0,0,0,1.3661025313516024,0
TXN108915,1691.82,6,Mobile,Bangalore,2130,26,0,31.01,601.8,0,0,0,2.8066025215660253,0
TXN108916,6393.13,19,Desktop,Hyderabad,2767,29,0,2.71,1922.03,0,0,0,3.3245087180127197,0
TXN108917,660.03,5,Mobile,Pune,1966,29,0,7.72,533.7,0,0,1,1.2343931176360574,0
TXN108918,197.32,5,Mobile,Delhi,2635,5,2,8.73,1923.8,0,0,1,0.10251454696591854,0
TXN108919,2504.7,6,Mobile,Pune,2159,13,0,2.69,693.4,0,0,0,3.6069988479262673,0
TXN108920,5903.58,21,Desktop,Chennai,1227,19,2,2.93,223.43,0,0,0,26.304772089292875,1
TXN108921,1624.2,16,Tablet,Delhi,1898,3,0,4.87,1875.52,0,0,0,0.8655383369215356,0
TXN108922,369.54,7,Mobile,Chennai,2118,8,0,19.89,295.06,1,0,0,1.2481929338647573,0
TXN108923,968.85,1,Mobile,Chennai,2384,14,1,10.97,443.23,0,1,1,2.18096481552349,0
TXN108924,358.34,18,Mobile,Pune,2856,15,1,128.79,1197.0,0,0,0,0.2991151919866444,0
TXN108925,2085.69,20,Desktop,Chennai,1052,8,1,3.44,173.2,0,0,0,11.972962112514352,0
TXN108926,283.92,21,Desktop,Bangalore,1872,29,0,1.5,110.15,0,1,0,2.5543859649122806,0
TXN108927,812.3,6,Mobile,Delhi,2638,28,1,67.42,50.0,0,0,0,15.927450980392155,0
TXN108928,401.68,11,Tablet,Hyderabad,1359,8,0,23.02,1089.94,0,0,0,0.3681962344400242,0
TXN108929,1244.92,19,Mobile,Mumbai,940,13,0,3.42,590.11,0,0,0,2.106071627954188,0
TXN108930,760.26,2,Mobile,Bangalore,1491,27,0,31.83,3112.6,1,0,1,0.24417394655704008,0
TXN108931,1308.66,3,Mobile,Hyderabad,2347,23,0,10.14,657.34,1,1,1,1.9878178448825834,0
TXN108932,1121.42,10,Mobile,Delhi,1516,27,0,25.5,280.53,0,0,0,3.9833055091819705,0
TXN108933,408.85,11,Desktop,Mumbai,1563,5,0,9.88,973.94,0,0,0,0.4193591400496441,0
TXN108934,2052.63,18,Mobile,Mumbai,2799,13,1,20.8,1438.74,0,0,0,1.4256949171378166,0
TXN108935,1044.44,18,Desktop,Delhi,823,12,0,23.91,400.51,0,1,0,2.601280167368185,0
TXN108936,408.08,10,Desktop,Bangalore,1287,22,0,0.91,542.86,0,1,0,0.7503401610708638,0
TXN108937,10310.59,12,Desktop,Pune,2323,22,0,4.21,3314.38,0,0,0,3.109927067183852,0
TXN108938,1765.93,23,Mobile,Pune,1583,11,0,17.63,686.54,0,0,1,2.568476015940891,0
TXN108939,940.81,0,Tablet,Kolkata,951,15,1,0.92,308.75,0,0,1,3.037320419693301,0
TXN108940,4515.2,5,Mobile,Chennai,531,29,1,6.65,201.09,1,0,1,22.342520659112274,1
TXN108941,6917.54,21,Tablet,Chennai,943,15,0,41.7,631.79,0,1,0,10.931809921142875,0
TXN108942,948.28,15,Mobile,Chennai,2846,25,1,29.68,310.71,0,0,0,3.042186647845754,0
TXN108943,1552.15,1,Tablet,Hyderabad,2093,21,0,30.76,1212.87,1,0,1,1.2786789359651365,0
TXN108944,408.3,13,Desktop,Delhi,2226,11,0,0.64,3482.0,0,0,0,0.11722652885443584,0
TXN108945,946.53,23,Tablet,Bangalore,529,23,0,11.98,2419.02,0,1,1,0.39112486673663854,0
TXN108946,898.69,22,Mobile,Pune,2015,9,1,37.84,2086.97,1,0,0,0.43041327222134423,0
TXN108947,1319.26,17,Mobile,Delhi,2708,25,1,5.7,1029.86,0,0,0,1.279766408629688,0
TXN108948,1529.6,16,Mobile,Pune,2555,17,0,52.5,324.97,0,0,0,4.692456361014816,0
TXN108949,1919.52,19,Mobile,Mumbai,1305,28,1,0.42,1414.17,0,0,0,1.356388278440046,0
TXN108950,1390.81,17,Mobile,Hyderabad,1664,23,0,29.3,696.65,0,0,0,1.993564108077116,0
TXN108951,326.77,18,Tablet,Bangalore,1655,29,0,0.49,1078.32,0,1,0,0.3027554386094949,0
TXN108952,429.03,14,Desktop,Mumbai,1590,25,0,8.64,1509.69,0,0,0,0.28399605478291373,0
TXN108953,634.98,1,Mobile,Chennai,1509,20,0,101.91,572.17,0,0,1,1.1078388610708867,0
TXN108954,826.96,3,Tablet,Pune,2487,3,0,17.52,1910.98,0,1,1,0.4325149844663647,1
TXN108955,3136.22,0,Desktop,Chennai,40,1,0,38.28,389.39,1,0,1,8.033556187402342,1
TXN108956,342.77,7,Tablet,Chennai,289,14,0,9.03,138.26,0,1,0,2.4613672267700704,0
TXN108957,767.08,19,Tablet,Delhi,1666,7,0,50.71,319.7,0,0,0,2.3918927346429686,0
TXN108958,2844.12,13,Desktop,Mumbai,2985,24,1,10.0,66.06,0,0,0,42.41157172681181,0
TXN108959,812.51,10,Mobile,Bangalore,2824,29,0,7.3,1300.51,1,0,0,0.6242825640986239,0
TXN108960,1737.87,23,Tablet,Mumbai,2557,25,0,33.83,728.88,0,1,1,2.3810352386693703,1
TXN108961,953.8,23,Mobile,Kolkata,1058,19,0,24.62,124.57,0,1,1,7.595763319264155,0
TXN108962,1417.69,13,Desktop,Bangalore,52,19,0,60.35,496.69,1,0,0,2.84854025598264,0
TXN108963,872.64,15,Desktop,Hyderabad,2635,1,0,9.64,556.96,0,0,0,1.5639830812244604,0
TXN108964,2136.8,9,Mobile,Hyderabad,1435,21,0,93.89,977.61,1,0,0,2.1835051757084027,0
TXN108965,233.91,6,Mobile,Bangalore,379,8,0,4.36,717.99,0,0,0,0.32533136761290143,0
TXN108966,762.57,15,Mobile,Mumbai,615,23,0,17.72,603.31,0,1,0,1.2618854561400608,0
TXN108967,1475.24,3,Mobile,Kolkata,30,23,0,9.62,557.52,0,0,1,2.6413378213850893,0
TXN108968,1870.0,11,Mobile,Bangalore,2881,20,0,2.77,832.85,0,0,0,2.2426095820591234,0
TXN108969,4880.25,11,Desktop,Bangalore,1115,17,0,2.32,2243.99,0,0,0,2.1738404179974076,0
TXN108970,741.72,1,Mobile,Chennai,2400,7,1,7.82,204.43,0,0,1,3.610572944555323,0
TXN108971,4814.95,5,Desktop,Bangalore,2697,3,1,7.22,2498.58,1,0,1,1.9263036190079934,1
TXN108972,567.35,19,Mobile,Chennai,2825,28,0,7.79,576.72,0,0,0,0.982050128089732,0
TXN108973,4140.81,14,Mobile,Kolkata,45,16,0,37.01,504.89,0,0,0,8.185198363280556,0
TXN108974,2483.61,14,Desktop,Pune,2539,5,1,11.39,1702.46,1,0,0,1.4579796414356663,0
